user_id,timestamp,resource_id,resource_type,action,source_system,session_duration_sec
USR0164,2026-01-19 18:59:23,EMA006,email_system,LOGIN,email_system,725
USR0103,2026-05-21 17:19:01,DAT009,database,READ,database,2382
USR0235,2026-03-15 08:40:31,EMA001,email_system,QUERY,email_system,3417
USR0225,2026-02-09 13:14:58,ADM005,admin_panel,LOGIN,admin_panel,2194
USR0256,2026-01-02 15:54:15,PAY005,payment_portal,READ,payment_portal,1465
USR0345,2025-12-14 10:02:08,API002,api_internal,QUERY,api_internal,2052
USR0358,2026-04-19 08:51:09,REP004,reporting_tool,LOGIN,reporting_tool,2251
USR0044,2026-03-10 09:06:38,DRI004,drive,QUERY,drive,657
USR0310,2025-11-05 16:50:59,REP003,reporting_tool,EXPORT,reporting_tool,999
USR0020,2025-12-09 08:16:53,DRI001,drive,QUERY,drive,2674
USR0232,2026-04-18 16:51:55,DRI002,drive,QUERY,drive,372
USR0242,2026-04-01 12:07:32,REP010,reporting_tool,LOGIN,reporting_tool,961
USR0316,2025-12-19 09:30:30,DRI001,drive,EXPORT,drive,3572
USR0118,2025-11-03 09:34:19,API002,api_internal,READ,api_internal,2636
USR0002,2025-11-30 18:50:07,PAY001,payment_portal,DELETE,payment_portal,1361
USR0264,2025-11-30 18:40:10,API002,api_internal,DELETE,api_internal,3342
USR0168,2026-01-02 15:20:41,DAT005,database,LOGIN,database,1824
USR0072,2025-11-16 18:48:47,DAT008,database,READ,database,3061
USR0309,2025-11-29 12:54:19,REP006,reporting_tool,READ,reporting_tool,3298
USR0479,2026-03-13 12:49:41,DRI005,drive,READ,drive,57
USR0372,2025-11-14 14:31:14,EMA006,email_system,EXPORT,email_system,1398
USR0196,2026-02-15 16:38:37,PAY004,payment_portal,LOGIN,payment_portal,1212
USR0402,2026-03-05 11:12:51,EMA003,email_system,QUERY,email_system,1795
USR0170,2025-11-13 18:40:10,DRI005,drive,QUERY,drive,511
USR0070,2025-12-13 00:57:31,REP002,reporting_tool,DELETE,reporting_tool,1247
USR0340,2026-02-16 11:18:22,API005,api_internal,EXPORT,api_internal,3509
USR0258,2025-12-16 11:33:46,REP004,reporting_tool,WRITE,reporting_tool,3198
USR0308,2025-11-19 13:41:32,EMA002,email_system,LOGIN,email_system,2008
USR0486,2026-02-25 10:04:43,EMA003,email_system,QUERY,email_system,1766
USR0094,2026-02-12 14:17:43,EMA009,email_system,DELETE,email_system,1344
USR0353,2025-11-23 09:41:27,VDI003,vdi,WRITE,vdi,2332
USR0397,2025-12-11 16:00:21,EMA008,email_system,READ,email_system,2149
USR0139,2025-12-11 18:16:09,DRI001,drive,DELETE,drive,2516
USR0177,2025-12-25 15:34:43,VDI003,vdi,READ,vdi,2315
USR0395,2026-03-06 10:14:49,EMA002,email_system,WRITE,email_system,2971
USR0402,2026-01-02 10:50:05,EMA004,email_system,READ,email_system,1430
USR0215,2026-02-18 18:46:24,DAT002,database,DELETE,database,2136
USR0246,2026-02-18 09:44:38,DRI005,drive,EXPORT,drive,3017
USR0069,2026-02-05 18:27:17,EMA004,email_system,QUERY,email_system,3260
USR0402,2026-01-16 15:21:15,API010,api_internal,WRITE,api_internal,3073
USR0042,2026-01-27 09:32:41,DAT004,database,QUERY,database,1702
USR0162,2026-02-13 17:38:25,REP004,reporting_tool,EXPORT,reporting_tool,1809
USR0499,2025-12-19 17:55:18,DRI008,drive,DELETE,drive,2324
USR0274,2026-02-01 17:18:05,DAT007,database,QUERY,database,1742
USR0173,2026-03-29 08:36:16,DAT009,database,READ,database,1121
USR0021,2026-04-17 08:00:13,DAT009,database,DELETE,database,1974
USR0100,2026-04-28 10:58:50,REP008,reporting_tool,READ,reporting_tool,2799
USR0366,2025-11-03 15:45:12,EMA009,email_system,EXPORT,email_system,106
USR0311,2026-02-10 17:18:29,EMA002,email_system,READ,email_system,1274
USR0283,2025-11-05 09:47:18,REP009,reporting_tool,WRITE,reporting_tool,3233
USR0391,2026-02-27 14:38:55,PAY004,payment_portal,QUERY,payment_portal,399
USR0353,2026-02-17 18:40:43,REP005,reporting_tool,LOGIN,reporting_tool,1146
USR0020,2026-03-11 14:16:57,DAT005,database,DELETE,database,245
USR0114,2026-02-27 11:06:59,EMA008,email_system,READ,email_system,106
USR0051,2026-05-16 20:22:47,EMA008,email_system,LOGIN,email_system,3324
USR0498,2026-02-27 08:46:51,REP009,reporting_tool,EXPORT,reporting_tool,1382
USR0103,2025-12-14 15:27:55,DAT004,database,LOGIN,database,2062
USR0499,2026-02-11 13:45:52,REP003,reporting_tool,QUERY,reporting_tool,3209
USR0020,2026-03-30 18:25:06,DRI004,drive,LOGIN,drive,3591
USR0080,2025-11-20 11:32:25,API006,api_internal,DELETE,api_internal,3118
USR0152,2026-01-28 14:36:41,DRI010,drive,QUERY,drive,1492
USR0338,2026-01-12 18:07:36,API005,api_internal,LOGIN,api_internal,1431
USR0228,2025-12-10 18:24:59,DRI007,drive,DELETE,drive,3485
USR0490,2025-12-22 11:05:12,EMA006,email_system,WRITE,email_system,790
USR0272,2025-12-19 15:53:33,EMA002,email_system,EXPORT,email_system,640
USR0424,2026-04-01 18:56:49,DRI001,drive,DELETE,drive,2040
USR0133,2026-05-24 08:46:40,API003,api_internal,EXPORT,api_internal,2130
USR0357,2025-12-27 17:49:43,REP004,reporting_tool,LOGIN,reporting_tool,2242
USR0359,2026-04-14 08:09:52,EMA005,email_system,EXPORT,email_system,580
USR0174,2026-02-10 13:03:57,VDI009,vdi,EXPORT,vdi,2250
USR0413,2025-12-11 08:40:38,DAT001,database,LOGIN,database,1191
USR0422,2026-03-13 14:19:20,REP009,reporting_tool,LOGIN,reporting_tool,2754
USR0419,2026-01-25 13:40:59,EMA003,email_system,READ,email_system,3472
USR0238,2026-01-18 14:24:31,REP006,reporting_tool,READ,reporting_tool,3133
USR0114,2026-01-04 09:55:58,API007,api_internal,DELETE,api_internal,1619
USR0021,2025-11-10 18:51:38,DRI002,drive,EXPORT,drive,688
USR0222,2026-04-15 14:12:20,API009,api_internal,DELETE,api_internal,2185
USR0152,2026-04-08 15:47:31,DAT001,database,EXPORT,database,1221
USR0297,2026-03-28 14:59:34,DAT006,database,EXPORT,database,2870
USR0351,2025-11-22 09:25:42,REP003,reporting_tool,WRITE,reporting_tool,635
USR0357,2026-04-28 16:27:12,API009,api_internal,DELETE,api_internal,383
USR0483,2026-04-23 13:42:13,API007,api_internal,DELETE,api_internal,2704
USR0099,2025-11-18 09:33:20,REP007,reporting_tool,LOGIN,reporting_tool,1659
USR0470,2026-01-26 17:34:47,REP006,reporting_tool,EXPORT,reporting_tool,1813
USR0385,2026-02-22 10:48:32,API003,api_internal,READ,api_internal,333
USR0495,2026-03-26 18:13:18,PAY003,payment_portal,EXPORT,payment_portal,1826
USR0323,2025-11-17 15:13:52,DAT010,database,DELETE,database,3096
USR0053,2026-01-20 13:01:25,API003,api_internal,QUERY,api_internal,3353
USR0442,2025-11-21 15:01:46,EMA005,email_system,DELETE,email_system,1339
USR0233,2026-04-10 17:30:35,DAT004,database,WRITE,database,1801
USR0487,2026-04-13 16:16:18,API007,api_internal,DELETE,api_internal,1590
USR0367,2025-11-04 08:20:10,EMA005,email_system,EXPORT,email_system,3123
USR0067,2025-12-16 18:52:07,DAT009,database,READ,database,3328
USR0007,2026-05-17 17:32:26,API008,api_internal,EXPORT,api_internal,2237
USR0201,2026-04-28 18:01:08,ADM010,admin_panel,READ,admin_panel,1003
USR0326,2026-02-15 10:56:20,API004,api_internal,DELETE,api_internal,674
USR0126,2026-01-02 09:09:27,API010,api_internal,QUERY,api_internal,1701
USR0327,2026-01-15 09:00:43,ADM006,admin_panel,WRITE,admin_panel,1478
USR0274,2025-12-16 17:55:55,DAT007,database,READ,database,118
USR0317,2025-12-27 18:00:06,API005,api_internal,LOGIN,api_internal,2680
USR0365,2026-01-11 18:04:24,API008,api_internal,READ,api_internal,1033
USR0158,2026-02-20 14:48:25,DAT005,database,READ,database,896
USR0041,2026-03-28 08:28:56,REP002,reporting_tool,WRITE,reporting_tool,3463
USR0384,2026-05-26 15:49:33,DRI007,drive,WRITE,drive,2175
USR0081,2025-11-15 13:37:23,DRI003,drive,WRITE,drive,2155
USR0132,2026-04-12 11:18:48,API008,api_internal,READ,api_internal,942
USR0021,2026-01-15 18:33:49,DAT009,database,DELETE,database,3232
USR0330,2026-02-15 15:57:16,REP007,reporting_tool,LOGIN,reporting_tool,3176
USR0117,2026-02-16 15:33:27,API008,api_internal,WRITE,api_internal,2343
USR0007,2026-03-26 11:50:36,EMA010,email_system,LOGIN,email_system,862
USR0456,2026-03-13 09:13:02,REP010,reporting_tool,WRITE,reporting_tool,3470
USR0069,2026-01-20 10:02:37,REP002,reporting_tool,QUERY,reporting_tool,1645
USR0059,2026-01-14 17:26:40,DRI006,drive,DELETE,drive,1667
USR0021,2026-01-10 11:02:28,DAT010,database,EXPORT,database,2322
USR0112,2026-01-25 08:36:59,EMA003,email_system,LOGIN,email_system,1616
USR0075,2025-11-21 09:10:29,REP002,reporting_tool,DELETE,reporting_tool,2465
USR0411,2026-03-30 11:23:28,VDI004,vdi,LOGIN,vdi,3337
USR0401,2025-11-02 15:01:33,DAT001,database,READ,database,279
USR0449,2026-04-21 12:18:19,REP004,reporting_tool,WRITE,reporting_tool,2589
USR0042,2026-05-23 10:19:58,DAT003,database,WRITE,database,451
USR0110,2026-03-13 13:02:01,EMA001,email_system,EXPORT,email_system,1134
USR0046,2025-12-01 12:34:33,REP004,reporting_tool,LOGIN,reporting_tool,1646
USR0049,2026-05-20 15:45:34,DAT010,database,QUERY,database,1473
USR0114,2026-02-19 17:51:10,EMA008,email_system,READ,email_system,1727
USR0358,2026-04-21 16:54:59,API003,api_internal,READ,api_internal,1221
USR0172,2026-03-10 08:02:57,DRI002,drive,EXPORT,drive,1332
USR0258,2026-01-05 18:11:46,DAT009,database,WRITE,database,3207
USR0215,2026-05-07 11:13:16,DRI002,drive,DELETE,drive,2825
USR0449,2025-12-22 13:16:51,REP004,reporting_tool,EXPORT,reporting_tool,699
USR0121,2026-03-06 16:11:40,REP004,reporting_tool,WRITE,reporting_tool,1079
USR0351,2025-12-18 13:33:46,REP003,reporting_tool,EXPORT,reporting_tool,750
USR0090,2025-12-17 09:14:24,REP009,reporting_tool,EXPORT,reporting_tool,3541
USR0226,2026-03-09 15:20:19,DAT008,database,READ,database,3210
USR0183,2026-04-08 14:21:03,API009,api_internal,LOGIN,api_internal,2223
USR0166,2026-01-23 10:20:30,API009,api_internal,QUERY,api_internal,1659
USR0419,2026-04-13 09:10:41,REP002,reporting_tool,LOGIN,reporting_tool,2539
USR0482,2025-12-19 18:32:46,API006,api_internal,LOGIN,api_internal,2806
USR0313,2026-03-28 09:43:24,DRI009,drive,WRITE,drive,2504
USR0487,2025-11-25 13:32:24,DAT003,database,WRITE,database,3032
USR0485,2026-02-21 17:44:50,API003,api_internal,QUERY,api_internal,1590
USR0279,2026-03-13 12:19:16,PAY004,payment_portal,DELETE,payment_portal,99
USR0035,2026-05-12 17:28:39,VDI003,vdi,LOGIN,vdi,1218
USR0271,2025-11-04 18:11:06,REP003,reporting_tool,QUERY,reporting_tool,2474
USR0132,2026-02-08 14:11:59,ADM001,admin_panel,QUERY,admin_panel,341
USR0423,2026-02-25 17:13:29,DAT008,database,DELETE,database,369
USR0438,2025-12-04 10:05:09,DRI004,drive,WRITE,drive,1951
USR0252,2026-01-13 18:31:24,DAT003,database,LOGIN,database,2435
USR0343,2025-11-13 11:13:42,DRI009,drive,QUERY,drive,3461
USR0244,2026-03-04 17:52:23,VDI008,vdi,WRITE,vdi,3581
USR0244,2026-01-31 15:05:31,EMA007,email_system,EXPORT,email_system,469
USR0004,2026-05-20 08:33:44,DRI001,drive,READ,drive,507
USR0399,2026-04-17 18:53:51,DRI006,drive,QUERY,drive,1977
USR0183,2025-12-24 10:49:59,API009,api_internal,READ,api_internal,48
USR0254,2026-03-08 15:43:20,ADM003,admin_panel,READ,admin_panel,1434
USR0020,2025-11-21 09:32:20,DRI004,drive,EXPORT,drive,1538
USR0013,2026-02-07 14:57:00,DRI010,drive,DELETE,drive,794
USR0497,2026-04-23 08:36:46,DRI006,drive,QUERY,drive,1807
USR0053,2026-04-29 18:51:24,API007,api_internal,LOGIN,api_internal,1886
USR0021,2025-12-29 12:59:21,DRI002,drive,WRITE,drive,2134
USR0070,2025-11-01 21:34:30,EMA001,email_system,DELETE,email_system,662
USR0485,2026-05-03 18:56:01,REP001,reporting_tool,WRITE,reporting_tool,2192
USR0112,2026-02-02 17:34:32,DAT003,database,LOGIN,database,657
USR0120,2025-11-16 15:48:00,REP010,reporting_tool,EXPORT,reporting_tool,2217
USR0217,2026-04-27 15:34:56,DAT006,database,READ,database,273
USR0162,2025-11-12 18:49:09,EMA006,email_system,EXPORT,email_system,1383
USR0088,2026-05-06 09:22:50,EMA002,email_system,QUERY,email_system,771
USR0075,2026-04-02 14:50:44,REP006,reporting_tool,READ,reporting_tool,2217
USR0480,2026-04-26 16:31:27,ADM009,admin_panel,WRITE,admin_panel,1927
USR0442,2026-03-31 12:49:29,REP002,reporting_tool,DELETE,reporting_tool,3394
USR0354,2025-11-20 08:52:39,ADM003,admin_panel,DELETE,admin_panel,2781
USR0347,2026-03-27 08:39:26,EMA007,email_system,WRITE,email_system,1837
USR0045,2026-02-20 13:22:35,API008,api_internal,READ,api_internal,3446
USR0097,2025-11-08 12:11:24,DAT009,database,READ,database,1115
USR0020,2026-04-15 12:30:00,DAT005,database,QUERY,database,234
USR0460,2026-03-02 12:47:53,DRI005,drive,READ,drive,2474
USR0412,2025-12-19 17:10:57,ADM008,admin_panel,DELETE,admin_panel,328
USR0130,2026-04-29 13:42:59,EMA001,email_system,WRITE,email_system,120
USR0104,2025-11-18 12:01:28,REP003,reporting_tool,EXPORT,reporting_tool,2917
USR0212,2025-11-01 18:41:17,REP002,reporting_tool,DELETE,reporting_tool,2888
USR0261,2026-02-28 11:33:52,REP001,reporting_tool,WRITE,reporting_tool,1759
USR0018,2026-02-03 13:25:57,DRI008,drive,LOGIN,drive,423
USR0498,2026-04-30 17:28:07,REP010,reporting_tool,EXPORT,reporting_tool,306
USR0053,2025-12-24 09:59:15,API003,api_internal,DELETE,api_internal,2391
USR0266,2025-11-18 12:07:23,REP001,reporting_tool,READ,reporting_tool,1976
USR0031,2026-03-06 14:11:57,EMA010,email_system,QUERY,email_system,2558
USR0367,2025-12-18 11:33:12,API009,api_internal,EXPORT,api_internal,2738
USR0313,2026-02-06 17:08:56,VDI010,vdi,DELETE,vdi,564
USR0460,2026-01-08 11:40:29,DAT010,database,READ,database,2691
USR0274,2026-01-22 11:36:07,DRI003,drive,EXPORT,drive,151
USR0024,2026-03-05 10:21:33,EMA002,email_system,DELETE,email_system,2530
USR0038,2026-02-11 11:46:13,API009,api_internal,READ,api_internal,1245
USR0098,2026-03-14 10:55:27,API008,api_internal,LOGIN,api_internal,1650
USR0487,2026-05-18 17:39:03,DRI008,drive,LOGIN,drive,1421
USR0021,2026-03-20 08:24:30,DAT010,database,WRITE,database,2375
USR0145,2025-12-13 17:20:49,DAT001,database,DELETE,database,2438
USR0225,2026-05-09 18:59:40,ADM005,admin_panel,EXPORT,admin_panel,3235
USR0188,2026-01-20 12:08:09,API002,api_internal,EXPORT,api_internal,1300
USR0200,2026-03-04 14:19:42,DRI008,drive,READ,drive,1545
USR0043,2026-04-18 16:47:49,EMA006,email_system,EXPORT,email_system,3448
USR0202,2026-04-17 15:32:00,DRI001,drive,LOGIN,drive,2055
USR0362,2025-12-10 18:07:00,DAT006,database,READ,database,1027
USR0020,2026-03-30 17:23:28,REP003,reporting_tool,WRITE,reporting_tool,2328
USR0045,2026-04-05 17:00:04,REP007,reporting_tool,DELETE,reporting_tool,806
USR0347,2026-04-03 15:44:54,REP004,reporting_tool,WRITE,reporting_tool,3035
USR0211,2025-12-29 16:51:20,API010,api_internal,DELETE,api_internal,3479
USR0488,2026-01-09 13:30:00,EMA004,email_system,WRITE,email_system,682
USR0025,2026-01-13 18:05:33,DAT008,database,EXPORT,database,2560
USR0278,2026-04-26 12:22:03,PAY003,payment_portal,WRITE,payment_portal,3534
USR0369,2025-12-19 16:50:20,DRI008,drive,DELETE,drive,632
USR0249,2026-05-18 10:55:34,API010,api_internal,DELETE,api_internal,3352
USR0476,2026-05-05 14:41:30,REP005,reporting_tool,WRITE,reporting_tool,1006
USR0057,2026-04-13 15:17:41,DAT010,database,EXPORT,database,2792
USR0364,2026-05-16 17:07:16,DAT005,database,QUERY,database,1739
USR0228,2026-04-26 14:06:02,EMA008,email_system,DELETE,email_system,736
USR0116,2026-03-22 08:48:42,DRI003,drive,WRITE,drive,1182
USR0052,2026-03-01 14:40:25,REP009,reporting_tool,DELETE,reporting_tool,908
USR0187,2026-02-26 15:08:19,DAT004,database,LOGIN,database,1747
USR0106,2025-12-18 08:48:00,DRI002,drive,DELETE,drive,1793
USR0428,2026-02-26 13:56:08,DAT006,database,DELETE,database,793
USR0478,2026-05-17 11:23:39,API007,api_internal,DELETE,api_internal,3413
USR0121,2026-05-09 14:41:32,EMA007,email_system,DELETE,email_system,827
USR0323,2025-11-04 15:46:17,API002,api_internal,DELETE,api_internal,859
USR0207,2026-03-18 17:17:49,VDI009,vdi,WRITE,vdi,107
USR0484,2025-11-18 18:42:07,DAT002,database,LOGIN,database,129
USR0317,2026-01-30 17:27:15,DAT004,database,DELETE,database,2729
USR0490,2025-11-18 16:06:24,DAT002,database,LOGIN,database,3065
USR0108,2026-02-20 15:58:47,REP010,reporting_tool,QUERY,reporting_tool,584
USR0441,2026-03-05 11:51:36,REP001,reporting_tool,WRITE,reporting_tool,2813
USR0070,2026-05-10 09:39:39,EMA001,email_system,QUERY,email_system,3270
USR0108,2025-11-03 14:49:56,DRI005,drive,EXPORT,drive,3526
USR0285,2026-04-24 14:15:56,ADM010,admin_panel,QUERY,admin_panel,3485
USR0001,2026-02-06 16:35:46,EMA002,email_system,DELETE,email_system,520
USR0307,2026-02-12 15:29:04,API010,api_internal,READ,api_internal,153
USR0066,2026-05-08 16:02:26,EMA006,email_system,WRITE,email_system,2865
USR0278,2026-03-07 11:58:15,PAY003,payment_portal,READ,payment_portal,746
USR0033,2025-12-03 15:11:30,DRI009,drive,EXPORT,drive,1791
USR0271,2025-11-02 18:08:06,API004,api_internal,DELETE,api_internal,1345
USR0070,2026-05-17 17:00:43,EMA001,email_system,WRITE,email_system,2190
USR0403,2025-12-03 16:00:28,DRI001,drive,READ,drive,2030
USR0323,2026-03-07 18:45:38,API002,api_internal,LOGIN,api_internal,1723
USR0106,2026-01-12 17:06:20,DRI002,drive,READ,drive,1633
USR0031,2025-12-30 11:28:00,VDI002,vdi,QUERY,vdi,514
USR0228,2025-12-19 14:33:09,EMA005,email_system,LOGIN,email_system,298
USR0169,2026-02-13 08:01:00,DAT003,database,READ,database,3457
USR0145,2026-01-26 11:47:32,API001,api_internal,EXPORT,api_internal,3140
USR0412,2026-01-29 13:54:53,VDI004,vdi,QUERY,vdi,950
USR0270,2026-01-12 11:29:19,API005,api_internal,READ,api_internal,742
USR0150,2026-01-26 15:48:53,ADM006,admin_panel,EXPORT,admin_panel,745
USR0169,2026-01-01 09:35:19,DAT003,database,WRITE,database,2553
USR0238,2025-11-18 13:07:49,DAT009,database,LOGIN,database,3308
USR0061,2025-12-01 11:34:01,REP006,reporting_tool,READ,reporting_tool,1087
USR0207,2026-04-07 14:44:06,EMA007,email_system,QUERY,email_system,2542
USR0213,2026-04-01 12:19:08,EMA002,email_system,READ,email_system,1989
USR0413,2026-04-17 14:02:13,EMA001,email_system,WRITE,email_system,1052
USR0247,2026-01-06 10:45:28,DAT004,database,DELETE,database,2643
USR0488,2026-04-08 14:04:22,API001,api_internal,QUERY,api_internal,2957
USR0199,2025-12-16 16:22:53,REP009,reporting_tool,LOGIN,reporting_tool,1520
USR0310,2026-04-30 08:47:22,DRI004,drive,DELETE,drive,3056
USR0395,2026-01-14 16:56:12,EMA002,email_system,DELETE,email_system,872
USR0458,2026-04-22 13:19:24,DAT010,database,WRITE,database,1732
USR0212,2026-03-15 17:26:50,DAT004,database,LOGIN,database,2267
USR0329,2026-04-07 18:48:16,DRI007,drive,READ,drive,2500
USR0397,2026-03-25 11:40:42,REP007,reporting_tool,LOGIN,reporting_tool,3016
USR0434,2025-11-08 17:55:28,DAT009,database,LOGIN,database,1839
USR0020,2026-03-14 10:52:39,DRI001,drive,QUERY,drive,1245
USR0014,2026-05-07 16:41:14,EMA003,email_system,LOGIN,email_system,1871
USR0201,2026-05-22 08:49:24,EMA003,email_system,DELETE,email_system,2983
USR0313,2026-04-09 15:24:04,DAT002,database,QUERY,database,590
USR0411,2026-05-23 14:26:45,VDI005,vdi,DELETE,vdi,3372
USR0418,2026-05-09 15:21:45,DRI002,drive,WRITE,drive,3033
USR0440,2026-01-21 08:57:58,EMA010,email_system,WRITE,email_system,3091
USR0255,2025-12-24 10:43:49,VDI004,vdi,WRITE,vdi,743
USR0070,2026-04-28 02:13:23,DAT009,database,READ,database,1075
USR0029,2026-01-18 15:44:10,VDI005,vdi,READ,vdi,420
USR0399,2026-01-02 17:56:05,API007,api_internal,QUERY,api_internal,2184
USR0052,2025-12-19 15:13:36,EMA009,email_system,DELETE,email_system,3156
USR0297,2025-11-14 13:53:54,VDI005,vdi,READ,vdi,1869
USR0076,2026-05-16 08:37:21,DRI010,drive,LOGIN,drive,3114
USR0145,2026-01-05 09:08:43,API002,api_internal,LOGIN,api_internal,1376
USR0379,2025-11-20 13:37:30,DAT010,database,QUERY,database,1104
USR0118,2025-12-09 13:08:51,EMA008,email_system,DELETE,email_system,89
USR0247,2025-12-06 11:14:54,API002,api_internal,EXPORT,api_internal,3196
USR0263,2025-11-03 10:03:08,API009,api_internal,WRITE,api_internal,1091
USR0329,2026-05-08 13:13:15,API005,api_internal,WRITE,api_internal,857
USR0458,2026-03-23 14:17:48,DAT010,database,QUERY,database,420
USR0021,2026-01-10 09:37:08,DAT010,database,WRITE,database,1650
USR0227,2025-11-05 12:06:10,REP002,reporting_tool,WRITE,reporting_tool,3001
USR0253,2025-11-26 14:56:58,EMA010,email_system,WRITE,email_system,897
USR0496,2026-01-19 11:35:22,EMA009,email_system,WRITE,email_system,2629
USR0007,2025-11-30 11:27:28,DAT003,database,QUERY,database,3261
USR0151,2025-11-24 11:51:40,API005,api_internal,EXPORT,api_internal,2646
USR0018,2025-12-04 17:05:26,DAT002,database,QUERY,database,3359
USR0035,2026-05-11 12:07:49,EMA001,email_system,EXPORT,email_system,477
USR0402,2026-03-16 08:02:25,API010,api_internal,QUERY,api_internal,3281
USR0371,2026-02-12 12:10:26,API006,api_internal,WRITE,api_internal,3039
USR0399,2026-05-15 16:37:03,API006,api_internal,EXPORT,api_internal,1324
USR0296,2026-01-30 10:20:14,DAT010,database,LOGIN,database,1570
USR0074,2026-02-03 10:43:42,REP004,reporting_tool,READ,reporting_tool,1165
USR0075,2026-05-07 15:17:12,DRI008,drive,QUERY,drive,3482
USR0367,2025-12-21 10:40:42,ADM007,admin_panel,EXPORT,admin_panel,1818
USR0301,2026-04-07 08:18:38,DAT002,database,EXPORT,database,3143
USR0183,2025-11-08 11:32:34,REP001,reporting_tool,QUERY,reporting_tool,1981
USR0119,2026-04-06 15:58:11,DRI010,drive,LOGIN,drive,2819
USR0191,2026-03-11 09:47:01,API004,api_internal,LOGIN,api_internal,3000
USR0213,2026-01-07 14:50:37,REP008,reporting_tool,QUERY,reporting_tool,2835
USR0013,2025-11-17 12:26:33,EMA007,email_system,READ,email_system,3254
USR0145,2026-01-25 15:00:19,DRI001,drive,WRITE,drive,1769
USR0290,2025-11-29 17:05:40,DRI002,drive,EXPORT,drive,2216
USR0487,2026-04-25 11:49:49,DRI007,drive,EXPORT,drive,3423
USR0032,2026-04-20 08:04:06,REP007,reporting_tool,DELETE,reporting_tool,1225
USR0168,2026-02-28 17:00:46,DAT005,database,QUERY,database,2828
USR0379,2025-12-18 12:13:50,DAT007,database,DELETE,database,320
USR0187,2026-03-09 16:53:41,PAY010,payment_portal,QUERY,payment_portal,3096
USR0379,2026-05-22 15:20:55,DAT010,database,READ,database,2858
USR0111,2026-01-05 18:36:48,DAT006,database,QUERY,database,1604
USR0257,2026-04-25 13:26:15,VDI001,vdi,EXPORT,vdi,2304
USR0207,2026-05-09 10:57:36,API004,api_internal,WRITE,api_internal,646
USR0115,2026-02-22 18:40:47,REP010,reporting_tool,EXPORT,reporting_tool,166
USR0448,2026-02-28 12:07:15,EMA003,email_system,QUERY,email_system,36
USR0078,2025-12-10 15:36:46,REP009,reporting_tool,LOGIN,reporting_tool,229
USR0283,2026-05-12 18:26:08,API004,api_internal,READ,api_internal,2437
USR0089,2026-01-31 16:58:45,DRI007,drive,EXPORT,drive,1870
USR0078,2026-04-16 09:50:47,EMA010,email_system,READ,email_system,1756
USR0431,2025-11-14 12:27:28,REP006,reporting_tool,WRITE,reporting_tool,3548
USR0123,2026-01-11 13:55:40,EMA001,email_system,EXPORT,email_system,2078
USR0371,2025-12-28 12:27:38,API006,api_internal,LOGIN,api_internal,2788
USR0416,2025-11-17 12:48:39,EMA009,email_system,WRITE,email_system,160
USR0018,2026-01-21 17:49:32,DRI009,drive,EXPORT,drive,3335
USR0443,2026-04-20 13:12:32,VDI006,vdi,DELETE,vdi,2337
USR0216,2026-01-13 17:44:55,API008,api_internal,READ,api_internal,1935
USR0393,2026-01-01 12:34:19,DAT003,database,READ,database,952
USR0080,2026-05-12 08:04:24,DAT007,database,WRITE,database,422
USR0021,2026-02-22 11:20:48,DRI002,drive,LOGIN,drive,3039
USR0066,2026-03-08 16:58:53,EMA007,email_system,DELETE,email_system,2370
USR0090,2026-04-23 18:46:15,REP009,reporting_tool,QUERY,reporting_tool,2013
USR0263,2025-11-09 17:10:25,DAT002,database,EXPORT,database,539
USR0131,2025-11-06 08:03:52,DAT006,database,QUERY,database,2439
USR0058,2026-01-01 17:15:59,DRI008,drive,EXPORT,drive,454
USR0123,2026-03-10 18:05:32,EMA001,email_system,READ,email_system,3388
USR0206,2026-01-02 14:50:26,DAT008,database,WRITE,database,1241
USR0291,2025-11-05 13:25:19,ADM008,admin_panel,WRITE,admin_panel,591
USR0178,2026-02-13 16:00:06,REP006,reporting_tool,READ,reporting_tool,1668
USR0376,2026-03-11 16:45:08,VDI005,vdi,WRITE,vdi,2188
USR0426,2026-05-07 18:05:19,EMA005,email_system,EXPORT,email_system,784
USR0265,2025-12-21 16:37:05,DAT001,database,READ,database,1275
USR0194,2026-02-26 15:25:24,VDI006,vdi,QUERY,vdi,220
USR0478,2025-12-07 10:36:49,EMA010,email_system,EXPORT,email_system,476
USR0456,2026-01-03 14:56:25,EMA007,email_system,DELETE,email_system,2507
USR0084,2026-02-18 16:02:59,VDI006,vdi,EXPORT,vdi,586
USR0274,2026-04-05 13:04:06,DAT007,database,READ,database,2289
USR0105,2025-12-22 11:29:03,DRI010,drive,WRITE,drive,1759
USR0334,2026-05-20 17:19:29,EMA001,email_system,EXPORT,email_system,2487
USR0359,2026-02-12 13:40:09,API003,api_internal,READ,api_internal,1099
USR0016,2026-05-18 13:22:48,DRI004,drive,WRITE,drive,1561
USR0443,2025-11-06 15:36:52,VDI006,vdi,READ,vdi,2148
USR0405,2026-03-11 17:59:34,REP006,reporting_tool,LOGIN,reporting_tool,1154
USR0496,2025-12-27 11:11:46,DAT008,database,READ,database,1494
USR0311,2026-04-10 13:31:51,REP006,reporting_tool,READ,reporting_tool,366
USR0215,2026-04-20 11:41:43,DRI002,drive,LOGIN,drive,3119
USR0092,2025-12-23 15:43:21,REP002,reporting_tool,READ,reporting_tool,705
